Site,Patrol,Experiment,SpeciesAnal,Species,Twig,TwigCodeUnique,TwigArea_sum,TwigHerbivory_sum,HerbProp
KAK,A,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_1CN2_A_Red,960.6686,136.2803,0.14185984636116972
KAK,A,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_2CN2_A_Red,971.32943,102.54904,0.10557596303861606
KAK,A,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_3CN2_A_Red,963.1322200000001,170.71004,0.1772446570212343
KAK,A,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_4CN2_A_Red,1105.79796,76.65701,0.06932279925710841
KAK,A,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_5CN2_A_Red,961.15675,64.97769,0.06760363489097902
KAK,A,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_1CN2_A_White,979.7033299999999,84.73519,0.08649066243349403
KAK,A,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_2CN2_A_White,632.83583,53.12924,0.0839542223770737
KAK,A,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_3CN2_A_White,902.35748,93.61364,0.10374340776783941
KAK,A,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_4CN2_A_White,1178.48632,142.94642000000002,0.12129663074918004
KAK,A,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_5CN2_A_White,1317.55113,108.31669000000001,0.08221061599332392
KAK,B,4MO,Erythrospermum_candidum,SP4,Blue,Erythrospermum_candidum_2CN2_B_Blue,707.598,26.541999999999998,0.037509998615032826
KAK,B,4MO,Erythrospermum_candidum,SP4,Red,Erythrospermum_candidum_2CN2_B_Red,790.479,116.557,0.1474511024328287
KAK,B,4MO,Erythrospermum_candidum,SP4,White,Erythrospermum_candidum_2CN2_B_White,813.35,122.60799999999999,0.15074445195795166
KAK,B,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_1CN2_B_Blue,672.47325,68.00072,0.10112033452631759
KAK,B,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_2CN2_B_Blue,907.16974,113.51568,0.12513168704238303
KAK,B,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_3CN2_B_Blue,1288.11377,97.65531,0.07581264347480736
KAK,B,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_4CN2_B_Blue,844.44493,71.84167,0.08507561292362782
KAK,B,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_5CN2_B_Blue,1305.38291,110.92687,0.08497649934761287
KAK,B,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_1CN2_B_Red,965.94708,98.87339,0.10235901329087303
KAK,B,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_2CN2_B_Red,1059.8378,94.23927,0.08891857791824372
KAK,B,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_3CN2_B_Red,1023.587,139.7482,0.13652791604426395
KAK,B,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_4CN2_B_Red,1124.57653,80.56713,0.07164219406215067
KAK,B,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_5CN2_B_Red,988.73478,92.73433,0.09379090518086154
KAK,B,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_1CN2_B_White,1015.86175,98.15695,0.09662431920485243
KAK,B,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_2CN2_B_White,707.27142,83.02569,0.1173887246850721
KAK,B,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_3CN2_B_White,907.21678,103.89483,0.11452040161779195
KAK,B,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_4CN2_B_White,1207.63504,89.64428,0.07423126775122392
KAK,B,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_5CN2_B_White,1411.82717,161.03876,0.11406407485414805
KAK,C,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_1CN2_C_Blue,1148.02662,50.29419,0.043809254179140895
KAK,C,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_2CN2_C_Blue,1062.31324,26.618290000000002,0.02505691259199594
KAK,C,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_3CN2_C_Blue,959.82967,68.35143000000001,0.07121204119476741
KAK,C,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_4CN2_C_Blue,692.84082,65.52372,0.0945725455379491
KAK,C,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_5CN2_C_Blue,1729.71151,175.6748,0.1015630635423129
KAK,C,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_1CN2_C_Red,461.92401,11.249170000000001,0.024352858384650757
KAK,C,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_2CN2_C_Red,1288.8149700000001,41.094789999999996,0.031885717466487835
KAK,C,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_3CN2_C_Red,826.11112,20.83616,0.025221982243744643
KAK,C,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_4CN2_C_Red,572.4617000000001,73.13543,0.12775602280466972
KAK,C,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_5CN2_C_Red,741.8477,88.26675,0.1189823059369194
KAK,C,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_1CN2_C_White,618.37761,21.91819,0.03544466947954341
KAK,C,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_2CN2_C_White,948.70097,16.51711,0.017410238338851913
KAK,C,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_3CN2_C_White,558.72283,32.44865,0.05807647058202364
KAK,C,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_4CN2_C_White,416.66321,38.69043,0.09285780234832829
KAK,C,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_5CN2_C_White,1157.91027,46.49126,0.0401510041015527
KAK,D,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_1CN2_D_Blue,1214.227,28.333000000000002,0.023334187100105663
KAK,D,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_2CN2_D_Blue,1139.737,87.253,0.07655538075889437
KAK,D,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_3CN2_D_Blue,1052.7549999999999,70.377,0.06685031180094134
KAK,D,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_4CN2_D_Blue,725.733,47.748999999999995,0.06579416948106259
KAK,D,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_5CN2_D_Blue,1797.867,173.472,0.09648767122373346
KAK,D,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_1CN2_D_Red,500.15000000000003,12.843,0.025678296511046684
KAK,D,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_2CN2_D_Red,1323.948,20.990000000000002,0.015854096988703485
KAK,D,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_3CN2_D_Red,863.036,25.679,0.029754262858096302
KAK,D,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_4CN2_D_Red,607.0649999999999,100.407,0.16539744508413434
KAK,D,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_5CN2_D_Red,780.978,211.168,0.27038917869645496
KAK,D,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_1CN2_D_White,658.598,14.112,0.021427335035939982
KAK,D,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_2CN2_D_White,1004.427,14.790000000000001,0.014724813251734572
KAK,D,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_3CN2_D_White,590.288,54.711,0.09268526549751985
KAK,D,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_4CN2_D_White,455.206,77.68599999999999,0.17066119515120626
KAK,D,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_5CN2_D_White,1220.797,28.574,0.02340602082082443
DRO,A,4MO,Argyrodendron_peralatum,SP8,Blue,Argyrodendron_peralatum_1CN2_A_Blue,875.48394,44.82127,0.051195993383956306
DRO,A,4MO,Argyrodendron_peralatum,SP8,Blue,Argyrodendron_peralatum_2CN2_A_Blue,1443.50955,72.39509,0.05015213789198693
DRO,A,4MO,Argyrodendron_peralatum,SP8,Blue,Argyrodendron_peralatum_3CN2_A_Blue,979.21793,57.89878,0.059127573368678
DRO,A,4MO,Argyrodendron_peralatum,SP8,Blue,Argyrodendron_peralatum_4CN2_A_Blue,875.63182,32.22491,0.036801894659332965
DRO,A,4MO,Argyrodendron_peralatum,SP8,Blue,Argyrodendron_peralatum_5CN2_A_Blue,1113.24761,72.6155,0.06522852539517242
DRO,A,4MO,Argyrodendron_peralatum,SP8,Red,Argyrodendron_peralatum_1CN2_A_Red,926.02002,46.38377,0.05008938143691537
DRO,A,4MO,Argyrodendron_peralatum,SP8,Red,Argyrodendron_peralatum_2CN2_A_Red,558.37947,24.978369999999998,0.0447336826334249
DRO,A,4MO,Argyrodendron_peralatum,SP8,Red,Argyrodendron_peralatum_3CN2_A_Red,915.72189,45.70701,0.04991363698862762
DRO,A,4MO,Argyrodendron_peralatum,SP8,Red,Argyrodendron_peralatum_4CN2_A_Red,1164.50775,57.743269999999995,0.04958599030362829
DRO,A,4MO,Argyrodendron_peralatum,SP8,Red,Argyrodendron_peralatum_5CN2_A_Red,816.7887000000001,46.07741,0.05641288866998282
DRO,A,4MO,Argyrodendron_peralatum,SP8,White,Argyrodendron_peralatum_1CN2_A_White,1059.37361,55.16018,0.052068674808691894
DRO,A,4MO,Argyrodendron_peralatum,SP8,White,Argyrodendron_peralatum_2CN2_A_White,989.49222,52.26956,0.05282462958627406
DRO,A,4MO,Argyrodendron_peralatum,SP8,White,Argyrodendron_peralatum_3CN2_A_White,1262.30527,64.82879,0.05135745808935741
DRO,A,4MO,Argyrodendron_peralatum,SP8,White,Argyrodendron_peralatum_4CN2_A_White,591.34574,26.29686,0.04446951795070004
DRO,A,4MO,Argyrodendron_peralatum,SP8,White,Argyrodendron_peralatum_5CN2_A_White,880.2886100000001,44.462199999999996,0.05050866215342715
DRO,A,4MO,Cleistanthus _myrianthus,SP3,Blue,Cleistanthus _myrianthus_1CN2_A_Blue,1028.79347,42.15151,0.04097178999396254
DRO,A,4MO,Cleistanthus _myrianthus,SP3,Blue,Cleistanthus _myrianthus_3CN2_A_Blue,997.47012,41.01579,0.041119818205682196
DRO,A,4MO,Cleistanthus _myrianthus,SP3,Blue,Cleistanthus _myrianthus_4CN2_A_Blue,1199.99354,55.60361,0.046336591111982156
DRO,A,4MO,Cleistanthus _myrianthus,SP3,Blue,Cleistanthus _myrianthus_5CN2_A_Blue,818.51652,51.39857,0.06279478635324305
DRO,A,4MO,Cleistanthus _myrianthus,SP3,Red,Cleistanthus _myrianthus_1CN2_A_Red,560.79733,34.15227,0.06089948752074123
DRO,A,4MO,Cleistanthus _myrianthus,SP3,Red,Cleistanthus _myrianthus_3CN2_A_Red,372.87738,23.39197,0.06273367936665936
DRO,A,4MO,Cleistanthus _myrianthus,SP3,Red,Cleistanthus _myrianthus_4CN2_A_Red,1434.31603,81.96453,0.05714537681071583
DRO,A,4MO,Cleistanthus _myrianthus,SP3,Red,Cleistanthus _myrianthus_5CN2_A_Red,640.4557,31.919249999999998,0.049838341668284006
DRO,A,4MO,Cleistanthus _myrianthus,SP3,White,Cleistanthus _myrianthus_1CN2_A_White,474.52517,22.78524,0.0480169260568412
DRO,A,4MO,Cleistanthus _myrianthus,SP3,White,Cleistanthus _myrianthus_3CN2_A_White,741.57099,40.824,0.05505069716926224
DRO,A,4MO,Cleistanthus _myrianthus,SP3,White,Cleistanthus _myrianthus_4CN2_A_White,314.61009,18.49584,0.05878972285981038
DRO,A,4MO,Cleistanthus _myrianthus,SP3,White,Cleistanthus _myrianthus_5CN2_A_White,446.04509,24.08959,0.05400707358980232
DRO,A,4MO,Dysoxylum_sp.,SP2,Blue,Dysoxylum_sp._1CN2_A_Blue,1722.67332,79.62431,0.046221363665166645
DRO,A,4MO,Dysoxylum_sp.,SP2,Blue,Dysoxylum_sp._2CN2_A_Blue,1101.4481700000001,43.29677,0.039308949053862424
DRO,A,4MO,Dysoxylum_sp.,SP2,Blue,Dysoxylum_sp._3CN2_A_Blue,963.3013,52.96234,0.054980035841330224
DRO,A,4MO,Dysoxylum_sp.,SP2,Blue,Dysoxylum_sp._4CN2_A_Blue,1460.2756,71.68927,0.049092972586818544
DRO,A,4MO,Dysoxylum_sp.,SP2,Blue,Dysoxylum_sp._5CN2_A_Blue,1055.51397,44.29322,0.041963651130074574
DRO,A,4MO,Dysoxylum_sp.,SP2,Red,Dysoxylum_sp._1CN2_A_Red,669.03223,33.34577,0.049841799101367656
DRO,A,4MO,Dysoxylum_sp.,SP2,Red,Dysoxylum_sp._2CN2_A_Red,906.86387,50.71364,0.055921998524431235
DRO,A,4MO,Dysoxylum_sp.,SP2,Red,Dysoxylum_sp._3CN2_A_Red,671.35121,46.85874,0.06979765479234035
DRO,A,4MO,Dysoxylum_sp.,SP2,Red,Dysoxylum_sp._4CN2_A_Red,767.95284,37.620090000000005,0.04898750032619191
DRO,A,4MO,Dysoxylum_sp.,SP2,Red,Dysoxylum_sp._5CN2_A_Red,849.90584,48.62088,0.057207372524937586
DRO,A,4MO,Dysoxylum_sp.,SP2,White,Dysoxylum_sp._1CN2_A_White,1124.40327,56.18175,0.04996583654545935
DRO,A,4MO,Dysoxylum_sp.,SP2,White,Dysoxylum_sp._2CN2_A_White,897.46753,47.05399,0.05242974082861805
DRO,A,4MO,Dysoxylum_sp.,SP2,White,Dysoxylum_sp._3CN2_A_White,1095.1973600000001,70.31482,0.06420287572643527
DRO,A,4MO,Dysoxylum_sp.,SP2,White,Dysoxylum_sp._4CN2_A_White,918.83591,44.56304,0.048499454053771145
DRO,A,4MO,Dysoxylum_sp.,SP2,White,Dysoxylum_sp._5CN2_A_White,1196.94106,50.35383,0.042068763185381906
DRO,A,4MO,Endiandra_leptodendron,SP7,Blue,Endiandra_leptodendron_1CN2_A_Blue,576.77481,30.88175,0.053542126779080386
DRO,A,4MO,Endiandra_leptodendron,SP7,Blue,Endiandra_leptodendron_2CN2_A_Blue,194.1767,1.96187,0.01010352941418821
DRO,A,4MO,Endiandra_leptodendron,SP7,Blue,Endiandra_leptodendron_3CN2_A_Blue,884.05403,33.91645,0.03836468004110563
DRO,A,4MO,Endiandra_leptodendron,SP7,Blue,Endiandra_leptodendron_4CN2_A_Blue,1190.2846,52.73627,0.04430559716558544
DRO,A,4MO,Endiandra_leptodendron,SP7,Blue,Endiandra_leptodendron_5CN2_A_Blue,594.44779,33.31576,0.05604488831559117
DRO,A,4MO,Endiandra_leptodendron,SP7,Red,Endiandra_leptodendron_1CN2_A_Red,564.1761300000001,31.68664,0.05616444637599254
DRO,A,4MO,Endiandra_leptodendron,SP7,Red,Endiandra_leptodendron_2CN2_A_Red,535.24525,24.50743,0.04578729096615056
DRO,A,4MO,Endiandra_leptodendron,SP7,Red,Endiandra_leptodendron_3CN2_A_Red,649.2347,35.79231,0.055130001523332015
DRO,A,4MO,Endiandra_leptodendron,SP7,Red,Endiandra_leptodendron_4CN2_A_Red,331.55437,19.61233,0.05915268135358916
DRO,A,4MO,Endiandra_leptodendron,SP7,Red,Endiandra_leptodendron_5CN2_A_Red,836.92974,34.45452,0.04116775680596558
DRO,A,4MO,Endiandra_leptodendron,SP7,White,Endiandra_leptodendron_1CN2_A_White,274.10971,16.74723,0.06109681411869721
DRO,A,4MO,Endiandra_leptodendron,SP7,White,Endiandra_leptodendron_2CN2_A_White,637.17056,32.74111,0.051385158159221914
DRO,A,4MO,Endiandra_leptodendron,SP7,White,Endiandra_leptodendron_3CN2_A_White,476.555,30.706319999999998,0.06443394781294919
DRO,A,4MO,Endiandra_leptodendron,SP7,White,Endiandra_leptodendron_4CN2_A_White,882.638,36.79699,0.04168978675289303
DRO,A,4MO,Endiandra_leptodendron,SP7,White,Endiandra_leptodendron_5CN2_A_White,723.74998,31.61568,0.043683151466201074
DRO,A,4MO,Haplostichanthus_ramiflorus,SP4,Blue,Haplostichanthus_ramiflorus_1CN2_A_Blue,73.93199,3.85379,0.05212614999271628
DRO,A,4MO,Haplostichanthus_ramiflorus,SP4,Blue,Haplostichanthus_ramiflorus_2CN2_A_Blue,93.87535,4.30953,0.0459069393616109
DRO,A,4MO,Haplostichanthus_ramiflorus,SP4,Blue,Haplostichanthus_ramiflorus_3CN2_A_Blue,63.67679,3.76561,0.0591363038243605
DRO,A,4MO,Haplostichanthus_ramiflorus,SP4,Blue,Haplostichanthus_ramiflorus_4CN2_A_Blue,93.97567,3.42976,0.036496254828510405
DRO,A,4MO,Haplostichanthus_ramiflorus,SP4,Blue,Haplostichanthus_ramiflorus_5CN2_A_Blue,1469.64559,84.58045,0.057551596504297337
DRO,A,4MO,Haplostichanthus_ramiflorus,SP4,Red,Haplostichanthus_ramiflorus_1CN2_A_Red,71.24311,4.52903,0.06357148080705628
DRO,A,4MO,Haplostichanthus_ramiflorus,SP4,Red,Haplostichanthus_ramiflorus_2CN2_A_Red,10.94857,0.31433,0.028709685374437025
DRO,A,4MO,Haplostichanthus_ramiflorus,SP4,Red,Haplostichanthus_ramiflorus_3CN2_A_Red,122.35105,8.32968,0.06808016768143796
DRO,A,4MO,Haplostichanthus_ramiflorus,SP4,Red,Haplostichanthus_ramiflorus_4CN2_A_Red,149.14732,6.85078,0.04593297418954628
DRO,A,4MO,Haplostichanthus_ramiflorus,SP4,Red,Haplostichanthus_ramiflorus_5CN2_A_Red,1080.47354,54.67287,0.050600841183024256
DRO,A,4MO,Haplostichanthus_ramiflorus,SP4,White,Haplostichanthus_ramiflorus_1CN2_A_White,78.35777999999999,3.50927,0.044785214690870524
DRO,A,4MO,Haplostichanthus_ramiflorus,SP4,White,Haplostichanthus_ramiflorus_2CN2_A_White,130.58976,7.57738,0.05802430450902122
DRO,A,4MO,Haplostichanthus_ramiflorus,SP4,White,Haplostichanthus_ramiflorus_3CN2_A_White,126.50110000000001,8.82427,0.06975646852082709
DRO,A,4MO,Haplostichanthus_ramiflorus,SP4,White,Haplostichanthus_ramiflorus_4CN2_A_White,54.48231,2.50407,0.045961156933323866
DRO,A,4MO,Haplostichanthus_ramiflorus,SP4,White,Haplostichanthus_ramiflorus_5CN2_A_White,540.24968,21.5637,0.03991432257766446
DRO,A,4MO,Myristica_globosa,SP5,Blue,Myristica_globosa_1CN2_A_Blue,1167.50206,63.35468,0.05426515478696457
DRO,A,4MO,Myristica_globosa,SP5,Blue,Myristica_globosa_2CN2_A_Blue,1361.80249,64.39036,0.04728318568429112
DRO,A,4MO,Myristica_globosa,SP5,Blue,Myristica_globosa_3CN2_A_Blue,1245.84402,49.89593,0.04004990127094722
DRO,A,4MO,Myristica_globosa,SP5,Blue,Myristica_globosa_4CN2_A_Blue,903.05219,39.01769,0.043206461854657596
DRO,A,4MO,Myristica_globosa,SP5,Blue,Myristica_globosa_5CN2_A_Blue,647.1192599999999,35.115610000000004,0.054264510686948195
DRO,A,4MO,Myristica_globosa,SP5,Red,Myristica_globosa_1CN2_A_Red,1409.86195,69.85126,0.04954475152691368
DRO,A,4MO,Myristica_globosa,SP5,Red,Myristica_globosa_2CN2_A_Red,711.73461,28.32148,0.03979219164289341
DRO,A,4MO,Myristica_globosa,SP5,Red,Myristica_globosa_3CN2_A_Red,707.21632,31.04597,0.043898831407058025
DRO,A,4MO,Myristica_globosa,SP5,Red,Myristica_globosa_4CN2_A_Red,947.5103,62.60002,0.06606790448610426
DRO,A,4MO,Myristica_globosa,SP5,Red,Myristica_globosa_5CN2_A_Red,1155.50279,71.32917,0.0617299850915981
DRO,A,4MO,Myristica_globosa,SP5,White,Myristica_globosa_1CN2_A_White,394.03752,26.54199,0.06735904235718466
DRO,A,4MO,Myristica_globosa,SP5,White,Myristica_globosa_2CN2_A_White,820.5564,34.97058,0.042618130819526846
DRO,A,4MO,Myristica_globosa,SP5,White,Myristica_globosa_3CN2_A_White,914.71415,37.04896,0.040503320080923645
DRO,A,4MO,Myristica_globosa,SP5,White,Myristica_globosa_4CN2_A_White,953.24631,59.95438,0.06289495104366048
DRO,A,4MO,Myristica_globosa,SP5,White,Myristica_globosa_5CN2_A_White,976.2739,43.78306,0.044847106944065594
DRO,A,4MO,Rockinghamia_angustifolia,SP6,Blue,Rockinghamia_angustifolia_1CN2_A_Blue,571.93582,38.182,0.06675923882508356
DRO,A,4MO,Rockinghamia_angustifolia,SP6,Blue,Rockinghamia_angustifolia_2CN2_A_Blue,1166.69873,65.27933,0.055952173702974714
DRO,A,4MO,Rockinghamia_angustifolia,SP6,Blue,Rockinghamia_angustifolia_3CN2_A_Blue,1337.58735,65.74504,0.04915196005703852
DRO,A,4MO,Rockinghamia_angustifolia,SP6,Blue,Rockinghamia_angustifolia_4CN2_A_Blue,1330.71998,63.962019999999995,0.04806572454108639
DRO,A,4MO,Rockinghamia_angustifolia,SP6,Blue,Rockinghamia_angustifolia_5CN2_A_Blue,807.61052,37.59238,0.04654766012706224
DRO,A,4MO,Rockinghamia_angustifolia,SP6,Red,Rockinghamia_angustifolia_1CN2_A_Red,930.4304,55.05737,0.05917408760504816
DRO,A,4MO,Rockinghamia_angustifolia,SP6,Red,Rockinghamia_angustifolia_2CN2_A_Red,806.76973,54.26887,0.06726686436289572
DRO,A,4MO,Rockinghamia_angustifolia,SP6,Red,Rockinghamia_angustifolia_3CN2_A_Red,627.77624,28.89073,0.04602074458886816
DRO,A,4MO,Rockinghamia_angustifolia,SP6,Red,Rockinghamia_angustifolia_4CN2_A_Red,635.40975,24.62283,0.03875110509399643
DRO,A,4MO,Rockinghamia_angustifolia,SP6,Red,Rockinghamia_angustifolia_5CN2_A_Red,934.40742,57.53432,0.0615730555735527
DRO,A,4MO,Rockinghamia_angustifolia,SP6,White,Rockinghamia_angustifolia_1CN2_A_White,1398.31762,87.06259,0.062262384993761286
DRO,A,4MO,Rockinghamia_angustifolia,SP6,White,Rockinghamia_angustifolia_2CN2_A_White,969.80871,44.25691,0.04563467985351462
DRO,A,4MO,Rockinghamia_angustifolia,SP6,White,Rockinghamia_angustifolia_3CN2_A_White,1026.94949,44.18889,0.04302927303659307
DRO,A,4MO,Rockinghamia_angustifolia,SP6,White,Rockinghamia_angustifolia_4CN2_A_White,748.20772,29.05618,0.03883437610079725
DRO,A,4MO,Rockinghamia_angustifolia,SP6,White,Rockinghamia_angustifolia_5CN2_A_White,1059.44608,58.97646,0.05566725963061755
DRO,B,4MO,Argyrodendron_peralatum,SP8,Blue,Argyrodendron_peralatum_1CN2_B_Blue,898.18159,20.99655,0.02337673164732757
DRO,B,4MO,Argyrodendron_peralatum,SP8,Blue,Argyrodendron_peralatum_2CN2_B_Blue,954.47052,13.00297,0.013623228509980592
DRO,B,4MO,Argyrodendron_peralatum,SP8,Blue,Argyrodendron_peralatum_3CN2_B_Blue,959.16476,25.77293,0.02687018025975016
DRO,B,4MO,Argyrodendron_peralatum,SP8,Blue,Argyrodendron_peralatum_4CN2_B_Blue,837.02835,29.72951,0.035517924811029396
DRO,B,4MO,Argyrodendron_peralatum,SP8,Blue,Argyrodendron_peralatum_5CN2_B_Blue,911.08195,22.25896,0.02443134780575995
DRO,B,4MO,Argyrodendron_peralatum,SP8,Red,Argyrodendron_peralatum_1CN2_B_Red,887.91623,33.63169,0.03787709793298856
DRO,B,4MO,Argyrodendron_peralatum,SP8,Red,Argyrodendron_peralatum_2CN2_B_Red,1044.02622,27.88862,0.026712566663316176
DRO,B,4MO,Argyrodendron_peralatum,SP8,Red,Argyrodendron_peralatum_3CN2_B_Red,934.49722,25.01269,0.02676593302225126
DRO,B,4MO,Argyrodendron_peralatum,SP8,Red,Argyrodendron_peralatum_4CN2_B_Red,761.2573,28.07089,0.03687437874158973
DRO,B,4MO,Argyrodendron_peralatum,SP8,Red,Argyrodendron_peralatum_5CN2_B_Red,909.88478,25.65804,0.028199218806583402
DRO,B,4MO,Argyrodendron_peralatum,SP8,White,Argyrodendron_peralatum_1CN2_B_White,897.34226,23.29347,0.025958289315383406
DRO,B,4MO,Argyrodendron_peralatum,SP8,White,Argyrodendron_peralatum_2CN2_B_White,806.9522,17.77993,0.022033436429072257
DRO,B,4MO,Argyrodendron_peralatum,SP8,White,Argyrodendron_peralatum_3CN2_B_White,1039.31859,29.38017,0.02826868515841711
DRO,B,4MO,Argyrodendron_peralatum,SP8,White,Argyrodendron_peralatum_4CN2_B_White,887.48597,21.49816,0.024223661811803063
DRO,B,4MO,Argyrodendron_peralatum,SP8,White,Argyrodendron_peralatum_5CN2_B_White,819.50973,25.00984,0.030518051323197834
DRO,B,4MO,Cleistanthus _myrianthus,SP3,Blue,Cleistanthus _myrianthus_1CN2_B_Blue,598.60923,25.06719,0.04187571581547448
DRO,B,4MO,Cleistanthus _myrianthus,SP3,Blue,Cleistanthus _myrianthus_3CN2_B_Blue,480.93865,40.83664,0.0849102894932649
DRO,B,4MO,Cleistanthus _myrianthus,SP3,Blue,Cleistanthus _myrianthus_4CN2_B_Blue,998.67921,44.45055,0.04450933748786059
DRO,B,4MO,Cleistanthus _myrianthus,SP3,Blue,Cleistanthus _myrianthus_5CN2_B_Blue,449.4239,36.94499,0.08220521872557289
DRO,B,4MO,Cleistanthus _myrianthus,SP3,Red,Cleistanthus _myrianthus_1CN2_B_Red,715.87593,37.81726,0.05282655613242925
DRO,B,4MO,Cleistanthus _myrianthus,SP3,Red,Cleistanthus _myrianthus_3CN2_B_Red,810.6507799999999,22.98875,0.028358388799675244
DRO,B,4MO,Cleistanthus _myrianthus,SP3,Red,Cleistanthus _myrianthus_4CN2_B_Red,833.05157,67.44247,0.08095833730917763
DRO,B,4MO,Cleistanthus _myrianthus,SP3,Red,Cleistanthus _myrianthus_5CN2_B_Red,794.76034,26.49623,0.03333864143246
DRO,B,4MO,Cleistanthus _myrianthus,SP3,White,Cleistanthus _myrianthus_1CN2_B_White,619.35104,57.36705,0.09262445090913224
DRO,B,4MO,Cleistanthus _myrianthus,SP3,White,Cleistanthus _myrianthus_3CN2_B_White,728.61763,46.00072,0.06313423955991843
DRO,B,4MO,Cleistanthus _myrianthus,SP3,White,Cleistanthus _myrianthus_4CN2_B_White,943.87776,56.01972,0.0593506091297246
DRO,B,4MO,Cleistanthus _myrianthus,SP3,White,Cleistanthus _myrianthus_5CN2_B_White,524.01723,56.05867,0.10697867701792935
DRO,B,4MO,Dysoxylum_sp.,SP2,Blue,Dysoxylum_sp._1CN2_B_Blue,1086.4169200000001,69.98206,0.06441547320525899
DRO,B,4MO,Dysoxylum_sp.,SP2,Blue,Dysoxylum_sp._2CN2_B_Blue,1055.97599,39.17501,0.03709839084504185
DRO,B,4MO,Dysoxylum_sp.,SP2,Blue,Dysoxylum_sp._3CN2_B_Blue,973.93399,75.92258,0.07795454392140067
DRO,B,4MO,Dysoxylum_sp.,SP2,Blue,Dysoxylum_sp._4CN2_B_Blue,914.40083,53.13234,0.05810618085287608
DRO,B,4MO,Dysoxylum_sp.,SP2,Blue,Dysoxylum_sp._5CN2_B_Blue,1121.14232,104.91938999999999,0.09358257923936009
DRO,B,4MO,Dysoxylum_sp.,SP2,Red,Dysoxylum_sp._1CN2_B_Red,1177.26147,99.83321000000001,0.08480122092163606
DRO,B,4MO,Dysoxylum_sp.,SP2,Red,Dysoxylum_sp._2CN2_B_Red,833.23596,101.69057000000001,0.12204294447397591
DRO,B,4MO,Dysoxylum_sp.,SP2,Red,Dysoxylum_sp._3CN2_B_Red,1061.4486200000001,29.65699,0.027940108867445697
DRO,B,4MO,Dysoxylum_sp.,SP2,Red,Dysoxylum_sp._4CN2_B_Red,1166.7024,19.26659,0.016513714208524814
