Site,Patrol,Experiment,SpeciesAnal,Species,Twig,TwigCodeUnique,TwigArea_sum,TwigHerbivory_sum,HerbProp,Treatment,TwigCodeNoPatrol
BUB,D,4MO,Orophea_laui,SP3,Red,Orophea_laui_5CN2_D_Red,718.12748,23.38904,0.032569482,5CN2,BUB_Orophea_laui_5CN2_Red
BUB,D,4MO,Orophea_laui,SP3,White,Orophea_laui_1CN2_D_White,601.67315,34.77706,0.057800585,1CN2,BUB_Orophea_laui_1CN2_White
BUB,D,4MO,Orophea_laui,SP3,White,Orophea_laui_2CN2_D_White,849.862,109.872,0.129282166,2CN2,BUB_Orophea_laui_2CN2_White
BUB,D,4MO,Orophea_laui,SP3,White,Orophea_laui_3CN2_D_White,545.548,24.32074,0.044580385,3CN2,BUB_Orophea_laui_3CN2_White
BUB,D,4MO,Orophea_laui,SP3,White,Orophea_laui_4CN2_D_White,1482.11,77.386,0.052213398,4CN2,BUB_Orophea_laui_4CN2_White
BUB,D,4MO,Orophea_laui,SP3,White,Orophea_laui_5CN2_D_White,829.348,62.518,0.075382107,5CN2,BUB_Orophea_laui_5CN2_White
BUB,D,4MO,Pittosporopsis_kerrii,SP8,Blue,Pittosporopsis_kerrii_1CN2_D_Blue,1335.36313,11.22378,0.00840504,1CN2,BUB_Pittosporopsis_kerrii_1CN2_Blue
BUB,D,4MO,Pittosporopsis_kerrii,SP8,Blue,Pittosporopsis_kerrii_2CN2_D_Blue,1266.44079,37.63444,0.029716699,2CN2,BUB_Pittosporopsis_kerrii_2CN2_Blue
BUB,D,4MO,Pittosporopsis_kerrii,SP8,Blue,Pittosporopsis_kerrii_3CN2_D_Blue,1361.44054,28.77126,0.021132954,3CN2,BUB_Pittosporopsis_kerrii_3CN2_Blue
BUB,D,4MO,Pittosporopsis_kerrii,SP8,Blue,Pittosporopsis_kerrii_4CN2_D_Blue,866.54113,118.39807,0.136632949,4CN2,BUB_Pittosporopsis_kerrii_4CN2_Blue
BUB,D,4MO,Pittosporopsis_kerrii,SP8,Blue,Pittosporopsis_kerrii_5CN2_D_Blue,771.34372,7.90945,0.010254119,5CN2,BUB_Pittosporopsis_kerrii_5CN2_Blue
BUB,D,4MO,Pittosporopsis_kerrii,SP8,Red,Pittosporopsis_kerrii_1CN2_D_Red,1349.29804,43.34237,0.032122162,1CN2,BUB_Pittosporopsis_kerrii_1CN2_Red
BUB,D,4MO,Pittosporopsis_kerrii,SP8,Red,Pittosporopsis_kerrii_2CN2_D_Red,1232.524,13.904,0.011280916,2CN2,BUB_Pittosporopsis_kerrii_2CN2_Red
BUB,D,4MO,Pittosporopsis_kerrii,SP8,Red,Pittosporopsis_kerrii_3CN2_D_Red,1708.558,3.622,0.002119916,3CN2,BUB_Pittosporopsis_kerrii_3CN2_Red
BUB,D,4MO,Pittosporopsis_kerrii,SP8,Red,Pittosporopsis_kerrii_4CN2_D_Red,703.10082,68.0463,0.096780288,4CN2,BUB_Pittosporopsis_kerrii_4CN2_Red
BUB,D,4MO,Pittosporopsis_kerrii,SP8,Red,Pittosporopsis_kerrii_5CN2_D_Red,917.72601,31.61153,0.034445499,5CN2,BUB_Pittosporopsis_kerrii_5CN2_Red
BUB,D,4MO,Pittosporopsis_kerrii,SP8,White,Pittosporopsis_kerrii_1CN2_D_White,956.43766,30.24142,0.031618809,1CN2,BUB_Pittosporopsis_kerrii_1CN2_White
BUB,D,4MO,Pittosporopsis_kerrii,SP8,White,Pittosporopsis_kerrii_2CN2_D_White,1529.93675,41.81909,0.027333869,2CN2,BUB_Pittosporopsis_kerrii_2CN2_White
BUB,D,4MO,Pittosporopsis_kerrii,SP8,White,Pittosporopsis_kerrii_3CN2_D_White,862.59764,66.96679,0.077633866,3CN2,BUB_Pittosporopsis_kerrii_3CN2_White
BUB,D,4MO,Pittosporopsis_kerrii,SP8,White,Pittosporopsis_kerrii_4CN2_D_White,1079.86774,106.57793,0.098695355,4CN2,BUB_Pittosporopsis_kerrii_4CN2_White
BUB,D,4MO,Pittosporopsis_kerrii,SP8,White,Pittosporopsis_kerrii_5CN2_D_White,1155.88822,115.00549,0.099495339,5CN2,BUB_Pittosporopsis_kerrii_5CN2_White
BUB,D,4MO,Saprosma_ternata,SP6,Blue,Saprosma_ternata_1CN2_D_Blue,663.541,4.162,0.006272408,1CN2,BUB_Saprosma_ternata_1CN2_Blue
BUB,D,4MO,Saprosma_ternata,SP6,Blue,Saprosma_ternata_2CN2_D_Blue,1401.86,57.95,0.041337937,2CN2,BUB_Saprosma_ternata_2CN2_Blue
BUB,D,4MO,Saprosma_ternata,SP6,Blue,Saprosma_ternata_3CN2_D_Blue,502.01884,17.6894,0.035236526,3CN2,BUB_Saprosma_ternata_3CN2_Blue
BUB,D,4MO,Saprosma_ternata,SP6,Blue,Saprosma_ternata_4CN2_D_Blue,737.38869,118.49444,0.160694681,4CN2,BUB_Saprosma_ternata_4CN2_Blue
BUB,D,4MO,Saprosma_ternata,SP6,Blue,Saprosma_ternata_5CN2_D_Blue,1405.6239,32.76269,0.02330829,5CN2,BUB_Saprosma_ternata_5CN2_Blue
BUB,D,4MO,Saprosma_ternata,SP6,Red,Saprosma_ternata_1CN2_D_Red,1242.575,11.221,0.009030441,1CN2,BUB_Saprosma_ternata_1CN2_Red
BUB,D,4MO,Saprosma_ternata,SP6,Red,Saprosma_ternata_2CN2_D_Red,1904.051,43.934,0.023073962,2CN2,BUB_Saprosma_ternata_2CN2_Red
BUB,D,4MO,Saprosma_ternata,SP6,Red,Saprosma_ternata_3CN2_D_Red,597.21998,17.61755,0.029499264,3CN2,BUB_Saprosma_ternata_3CN2_Red
BUB,D,4MO,Saprosma_ternata,SP6,Red,Saprosma_ternata_4CN2_D_Red,774.206,100.892,0.130316737,4CN2,BUB_Saprosma_ternata_4CN2_Red
BUB,D,4MO,Saprosma_ternata,SP6,Red,Saprosma_ternata_5CN2_D_Red,1334.574,91.306,0.068415839,5CN2,BUB_Saprosma_ternata_5CN2_Red
BUB,D,4MO,Saprosma_ternata,SP6,White,Saprosma_ternata_1CN2_D_White,1148.274,37.35,0.03252708,1CN2,BUB_Saprosma_ternata_1CN2_White
BUB,D,4MO,Saprosma_ternata,SP6,White,Saprosma_ternata_2CN2_D_White,1024.719,12.243,0.011947666,2CN2,BUB_Saprosma_ternata_2CN2_White
BUB,D,4MO,Saprosma_ternata,SP6,White,Saprosma_ternata_3CN2_D_White,904.67226,79.12516,0.08746279,3CN2,BUB_Saprosma_ternata_3CN2_White
BUB,D,4MO,Saprosma_ternata,SP6,White,Saprosma_ternata_4CN2_D_White,621.542,58.954,0.094851193,4CN2,BUB_Saprosma_ternata_4CN2_White
BUB,D,4MO,Saprosma_ternata,SP6,White,Saprosma_ternata_5CN2_D_White,1592.97,37.88,0.023779481,5CN2,BUB_Saprosma_ternata_5CN2_White
BUB,D,4MO,Shorea_wangtianshuea,SP7,Blue,Shorea_wangtianshuea_1CN2_D_Blue,1375.73812,352.94515,0.256549662,1CN2,BUB_Shorea_wangtianshuea_1CN2_Blue
BUB,D,4MO,Shorea_wangtianshuea,SP7,Blue,Shorea_wangtianshuea_2CN2_D_Blue,1336.178,62.988,0.047140426,2CN2,BUB_Shorea_wangtianshuea_2CN2_Blue
BUB,D,4MO,Shorea_wangtianshuea,SP7,Blue,Shorea_wangtianshuea_3CN2_D_Blue,1256.205,71.115,0.056610983,3CN2,BUB_Shorea_wangtianshuea_3CN2_Blue
BUB,D,4MO,Shorea_wangtianshuea,SP7,Blue,Shorea_wangtianshuea_4CN2_D_Blue,882.51707,51.86285,0.058766965,4CN2,BUB_Shorea_wangtianshuea_4CN2_Blue
BUB,D,4MO,Shorea_wangtianshuea,SP7,Blue,Shorea_wangtianshuea_5CN2_D_Blue,899.616,2.88,0.003201366,5CN2,BUB_Shorea_wangtianshuea_5CN2_Blue
BUB,D,4MO,Shorea_wangtianshuea,SP7,Red,Shorea_wangtianshuea_1CN2_D_Red,1070.38508,140.61879,0.131372151,1CN2,BUB_Shorea_wangtianshuea_1CN2_Red
BUB,D,4MO,Shorea_wangtianshuea,SP7,Red,Shorea_wangtianshuea_2CN2_D_Red,1152.90006,53.12732,0.046081462,2CN2,BUB_Shorea_wangtianshuea_2CN2_Red
BUB,D,4MO,Shorea_wangtianshuea,SP7,Red,Shorea_wangtianshuea_3CN2_D_Red,1505.399,71.365,0.047406037,3CN2,BUB_Shorea_wangtianshuea_3CN2_Red
BUB,D,4MO,Shorea_wangtianshuea,SP7,Red,Shorea_wangtianshuea_4CN2_D_Red,738.889,3.206,0.004338947,4CN2,BUB_Shorea_wangtianshuea_4CN2_Red
BUB,D,4MO,Shorea_wangtianshuea,SP7,Red,Shorea_wangtianshuea_5CN2_D_Red,1360.093,9.048,0.006652486,5CN2,BUB_Shorea_wangtianshuea_5CN2_Red
BUB,D,4MO,Shorea_wangtianshuea,SP7,White,Shorea_wangtianshuea_1CN2_D_White,1584.57357,133.81016,0.084445533,1CN2,BUB_Shorea_wangtianshuea_1CN2_White
BUB,D,4MO,Shorea_wangtianshuea,SP7,White,Shorea_wangtianshuea_2CN2_D_White,1164.50624,98.49848,0.084583901,2CN2,BUB_Shorea_wangtianshuea_2CN2_White
BUB,D,4MO,Shorea_wangtianshuea,SP7,White,Shorea_wangtianshuea_3CN2_D_White,1454.81,162.444,0.111659942,3CN2,BUB_Shorea_wangtianshuea_3CN2_White
BUB,D,4MO,Shorea_wangtianshuea,SP7,White,Shorea_wangtianshuea_4CN2_D_White,1081.72701,29.10192,0.026903202,4CN2,BUB_Shorea_wangtianshuea_4CN2_White
BUB,D,4MO,Shorea_wangtianshuea,SP7,White,Shorea_wangtianshuea_5CN2_D_White,1441.666,96.172,0.066708933,5CN2,BUB_Shorea_wangtianshuea_5CN2_White
KAK,A,4MO,Erythrospermum_candidum,SP4,Blue,Erythrospermum_candidum_2CN2_A_Blue,635.36523,18.51036,0.029133417,2CN2,KAK_Erythrospermum_candidum_2CN2_Blue
KAK,A,4MO,Erythrospermum_candidum,SP4,Red,Erythrospermum_candidum_2CN2_A_Red,783.23603,106.6541,0.136171085,2CN2,KAK_Erythrospermum_candidum_2CN2_Red
KAK,A,4MO,Erythrospermum_candidum,SP4,White,Erythrospermum_candidum_2CN2_A_White,757.11737,83.04521,0.109686045,2CN2,KAK_Erythrospermum_candidum_2CN2_White
KAK,A,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_1CN2_A_Blue,649.29015,46.24401,0.071222411,1CN2,KAK_Pometia_pinnata_1CN2_Blue
KAK,A,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_2CN2_A_Blue,829.43687,149.78527,0.180586703,2CN2,KAK_Pometia_pinnata_2CN2_Blue
KAK,A,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_3CN2_A_Blue,1165.64044,168.27539,0.144363034,3CN2,KAK_Pometia_pinnata_3CN2_Blue
KAK,A,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_4CN2_A_Blue,795.3243,69.45585,0.087330225,4CN2,KAK_Pometia_pinnata_4CN2_Blue
KAK,A,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_5CN2_A_Blue,1229.306,132.82115,0.108045637,5CN2,KAK_Pometia_pinnata_5CN2_Blue
KAK,A,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_1CN2_A_Red,960.6686,136.2803,0.141859846,1CN2,KAK_Pometia_pinnata_1CN2_Red
KAK,A,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_2CN2_A_Red,971.32943,102.54904,0.105575963,2CN2,KAK_Pometia_pinnata_2CN2_Red
KAK,A,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_3CN2_A_Red,963.13222,170.71004,0.177244657,3CN2,KAK_Pometia_pinnata_3CN2_Red
KAK,A,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_4CN2_A_Red,1105.79796,76.65701,0.069322799,4CN2,KAK_Pometia_pinnata_4CN2_Red
KAK,A,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_5CN2_A_Red,961.15675,64.97769,0.067603635,5CN2,KAK_Pometia_pinnata_5CN2_Red
KAK,A,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_1CN2_A_White,979.70333,84.73519,0.086490662,1CN2,KAK_Pometia_pinnata_1CN2_White
KAK,A,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_2CN2_A_White,632.83583,53.12924,0.083954222,2CN2,KAK_Pometia_pinnata_2CN2_White
KAK,A,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_3CN2_A_White,902.35748,93.61364,0.103743408,3CN2,KAK_Pometia_pinnata_3CN2_White
KAK,A,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_4CN2_A_White,1178.48632,142.94642,0.121296631,4CN2,KAK_Pometia_pinnata_4CN2_White
KAK,A,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_5CN2_A_White,1317.55113,108.31669,0.082210616,5CN2,KAK_Pometia_pinnata_5CN2_White
KAK,B,4MO,Erythrospermum_candidum,SP4,Blue,Erythrospermum_candidum_2CN2_B_Blue,707.598,26.542,0.037509999,2CN2,KAK_Erythrospermum_candidum_2CN2_Blue
KAK,B,4MO,Erythrospermum_candidum,SP4,Red,Erythrospermum_candidum_2CN2_B_Red,790.479,116.557,0.147451102,2CN2,KAK_Erythrospermum_candidum_2CN2_Red
KAK,B,4MO,Erythrospermum_candidum,SP4,White,Erythrospermum_candidum_2CN2_B_White,813.35,122.608,0.150744452,2CN2,KAK_Erythrospermum_candidum_2CN2_White
KAK,B,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_1CN2_B_Blue,672.47325,68.00072,0.101120335,1CN2,KAK_Pometia_pinnata_1CN2_Blue
KAK,B,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_2CN2_B_Blue,907.16974,113.51568,0.125131687,2CN2,KAK_Pometia_pinnata_2CN2_Blue
KAK,B,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_3CN2_B_Blue,1288.11377,97.65531,0.075812643,3CN2,KAK_Pometia_pinnata_3CN2_Blue
KAK,B,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_4CN2_B_Blue,844.44493,71.84167,0.085075613,4CN2,KAK_Pometia_pinnata_4CN2_Blue
KAK,B,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_5CN2_B_Blue,1305.38291,110.92687,0.084976499,5CN2,KAK_Pometia_pinnata_5CN2_Blue
KAK,B,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_1CN2_B_Red,965.94708,98.87339,0.102359013,1CN2,KAK_Pometia_pinnata_1CN2_Red
KAK,B,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_2CN2_B_Red,1059.8378,94.23927,0.088918578,2CN2,KAK_Pometia_pinnata_2CN2_Red
KAK,B,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_3CN2_B_Red,1023.587,139.7482,0.136527916,3CN2,KAK_Pometia_pinnata_3CN2_Red
KAK,B,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_4CN2_B_Red,1124.57653,80.56713,0.071642194,4CN2,KAK_Pometia_pinnata_4CN2_Red
KAK,B,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_5CN2_B_Red,988.73478,92.73433,0.093790905,5CN2,KAK_Pometia_pinnata_5CN2_Red
KAK,B,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_1CN2_B_White,1015.86175,98.15695,0.096624319,1CN2,KAK_Pometia_pinnata_1CN2_White
KAK,B,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_2CN2_B_White,707.27142,83.02569,0.117388725,2CN2,KAK_Pometia_pinnata_2CN2_White
KAK,B,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_3CN2_B_White,907.21678,103.89483,0.114520402,3CN2,KAK_Pometia_pinnata_3CN2_White
KAK,B,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_4CN2_B_White,1207.63504,89.64428,0.074231268,4CN2,KAK_Pometia_pinnata_4CN2_White
KAK,B,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_5CN2_B_White,1411.82717,161.03876,0.114064075,5CN2,KAK_Pometia_pinnata_5CN2_White
KAK,C,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_1CN2_C_Blue,1148.02662,50.29419,0.043809254,1CN2,KAK_Pometia_pinnata_1CN2_Blue
KAK,C,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_2CN2_C_Blue,1062.31324,26.61829,0.025056913,2CN2,KAK_Pometia_pinnata_2CN2_Blue
KAK,C,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_3CN2_C_Blue,959.82967,68.35143,0.071212041,3CN2,KAK_Pometia_pinnata_3CN2_Blue
KAK,C,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_4CN2_C_Blue,692.84082,65.52372,0.094572546,4CN2,KAK_Pometia_pinnata_4CN2_Blue
KAK,C,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_5CN2_C_Blue,1729.71151,175.6748,0.101563064,5CN2,KAK_Pometia_pinnata_5CN2_Blue
KAK,C,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_1CN2_C_Red,461.92401,11.24917,0.024352858,1CN2,KAK_Pometia_pinnata_1CN2_Red
KAK,C,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_2CN2_C_Red,1288.81497,41.09479,0.031885717,2CN2,KAK_Pometia_pinnata_2CN2_Red
KAK,C,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_3CN2_C_Red,826.11112,20.83616,0.025221982,3CN2,KAK_Pometia_pinnata_3CN2_Red
KAK,C,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_4CN2_C_Red,572.4617,73.13543,0.127756023,4CN2,KAK_Pometia_pinnata_4CN2_Red
KAK,C,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_5CN2_C_Red,741.8477,88.26675,0.118982306,5CN2,KAK_Pometia_pinnata_5CN2_Red
KAK,C,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_1CN2_C_White,618.37761,21.91819,0.035444669,1CN2,KAK_Pometia_pinnata_1CN2_White
KAK,C,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_2CN2_C_White,948.70097,16.51711,0.017410238,2CN2,KAK_Pometia_pinnata_2CN2_White
KAK,C,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_3CN2_C_White,558.72283,32.44865,0.058076471,3CN2,KAK_Pometia_pinnata_3CN2_White
KAK,C,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_4CN2_C_White,416.66321,38.69043,0.092857802,4CN2,KAK_Pometia_pinnata_4CN2_White
KAK,C,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_5CN2_C_White,1157.91027,46.49126,0.040151004,5CN2,KAK_Pometia_pinnata_5CN2_White
KAK,D,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_1CN2_D_Blue,1214.227,28.333,0.023334187,1CN2,KAK_Pometia_pinnata_1CN2_Blue
KAK,D,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_2CN2_D_Blue,1139.737,87.253,0.076555381,2CN2,KAK_Pometia_pinnata_2CN2_Blue
KAK,D,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_3CN2_D_Blue,1052.755,70.377,0.066850312,3CN2,KAK_Pometia_pinnata_3CN2_Blue
KAK,D,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_4CN2_D_Blue,725.733,47.749,0.065794169,4CN2,KAK_Pometia_pinnata_4CN2_Blue
KAK,D,4MO,Pometia_pinnata,SP1,Blue,Pometia_pinnata_5CN2_D_Blue,1797.867,173.472,0.096487671,5CN2,KAK_Pometia_pinnata_5CN2_Blue
KAK,D,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_1CN2_D_Red,500.15,12.843,0.025678297,1CN2,KAK_Pometia_pinnata_1CN2_Red
KAK,D,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_2CN2_D_Red,1323.948,20.99,0.015854097,2CN2,KAK_Pometia_pinnata_2CN2_Red
KAK,D,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_3CN2_D_Red,863.036,25.679,0.029754263,3CN2,KAK_Pometia_pinnata_3CN2_Red
KAK,D,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_4CN2_D_Red,607.065,100.407,0.165397445,4CN2,KAK_Pometia_pinnata_4CN2_Red
KAK,D,4MO,Pometia_pinnata,SP1,Red,Pometia_pinnata_5CN2_D_Red,780.978,211.168,0.270389179,5CN2,KAK_Pometia_pinnata_5CN2_Red
KAK,D,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_1CN2_D_White,658.598,14.112,0.021427335,1CN2,KAK_Pometia_pinnata_1CN2_White
KAK,D,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_2CN2_D_White,1004.427,14.79,0.014724813,2CN2,KAK_Pometia_pinnata_2CN2_White
KAK,D,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_3CN2_D_White,590.288,54.711,0.092685265,3CN2,KAK_Pometia_pinnata_3CN2_White
KAK,D,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_4CN2_D_White,455.206,77.686,0.170661195,4CN2,KAK_Pometia_pinnata_4CN2_White
KAK,D,4MO,Pometia_pinnata,SP1,White,Pometia_pinnata_5CN2_D_White,1220.797,28.574,0.023406021,5CN2,KAK_Pometia_pinnata_5CN2_White
DRO,A,4MO,Argyrodendron_peralatum,SP8,Blue,Argyrodendron_peralatum_1CN2_A_Blue,875.48394,44.82127,0.051195993,1CN2,DRO_Argyrodendron_peralatum_1CN2_Blue
DRO,A,4MO,Argyrodendron_peralatum,SP8,Blue,Argyrodendron_peralatum_2CN2_A_Blue,1443.50955,72.39509,0.050152138,2CN2,DRO_Argyrodendron_peralatum_2CN2_Blue
DRO,A,4MO,Argyrodendron_peralatum,SP8,Blue,Argyrodendron_peralatum_3CN2_A_Blue,979.21793,57.89878,0.059127573,3CN2,DRO_Argyrodendron_peralatum_3CN2_Blue
DRO,A,4MO,Argyrodendron_peralatum,SP8,Blue,Argyrodendron_peralatum_4CN2_A_Blue,875.63182,32.22491,0.036801895,4CN2,DRO_Argyrodendron_peralatum_4CN2_Blue
DRO,A,4MO,Argyrodendron_peralatum,SP8,Blue,Argyrodendron_peralatum_5CN2_A_Blue,1113.24761,72.6155,0.065228525,5CN2,DRO_Argyrodendron_peralatum_5CN2_Blue
DRO,A,4MO,Argyrodendron_peralatum,SP8,Red,Argyrodendron_peralatum_1CN2_A_Red,926.02002,46.38377,0.050089381,1CN2,DRO_Argyrodendron_peralatum_1CN2_Red
DRO,A,4MO,Argyrodendron_peralatum,SP8,Red,Argyrodendron_peralatum_2CN2_A_Red,558.37947,24.97837,0.044733683,2CN2,DRO_Argyrodendron_peralatum_2CN2_Red
DRO,A,4MO,Argyrodendron_peralatum,SP8,Red,Argyrodendron_peralatum_3CN2_A_Red,915.72189,45.70701,0.049913637,3CN2,DRO_Argyrodendron_peralatum_3CN2_Red
DRO,A,4MO,Argyrodendron_peralatum,SP8,Red,Argyrodendron_peralatum_4CN2_A_Red,1164.50775,57.74327,0.04958599,4CN2,DRO_Argyrodendron_peralatum_4CN2_Red
DRO,A,4MO,Argyrodendron_peralatum,SP8,Red,Argyrodendron_peralatum_5CN2_A_Red,816.7887,46.07741,0.056412889,5CN2,DRO_Argyrodendron_peralatum_5CN2_Red
DRO,A,4MO,Argyrodendron_peralatum,SP8,White,Argyrodendron_peralatum_1CN2_A_White,1059.37361,55.16018,0.052068675,1CN2,DRO_Argyrodendron_peralatum_1CN2_White
DRO,A,4MO,Argyrodendron_peralatum,SP8,White,Argyrodendron_peralatum_2CN2_A_White,989.49222,52.26956,0.05282463,2CN2,DRO_Argyrodendron_peralatum_2CN2_White
DRO,A,4MO,Argyrodendron_peralatum,SP8,White,Argyrodendron_peralatum_3CN2_A_White,1262.30527,64.82879,0.051357458,3CN2,DRO_Argyrodendron_peralatum_3CN2_White
DRO,A,4MO,Argyrodendron_peralatum,SP8,White,Argyrodendron_peralatum_4CN2_A_White,591.34574,26.29686,0.044469518,4CN2,DRO_Argyrodendron_peralatum_4CN2_White
DRO,A,4MO,Argyrodendron_peralatum,SP8,White,Argyrodendron_peralatum_5CN2_A_White,880.28861,44.4622,0.050508662,5CN2,DRO_Argyrodendron_peralatum_5CN2_White
DRO,A,4MO,Cleistanthus _myrianthus,SP3,Blue,Cleistanthus _myrianthus_1CN2_A_Blue,1028.79347,42.15151,0.04097179,1CN2,DRO_Cleistanthus _myrianthus_1CN2_Blue
DRO,A,4MO,Cleistanthus _myrianthus,SP3,Blue,Cleistanthus _myrianthus_3CN2_A_Blue,997.47012,41.01579,0.041119818,3CN2,DRO_Cleistanthus _myrianthus_3CN2_Blue
DRO,A,4MO,Cleistanthus _myrianthus,SP3,Blue,Cleistanthus _myrianthus_4CN2_A_Blue,1199.99354,55.60361,0.046336591,4CN2,DRO_Cleistanthus _myrianthus_4CN2_Blue
DRO,A,4MO,Cleistanthus _myrianthus,SP3,Blue,Cleistanthus _myrianthus_5CN2_A_Blue,818.51652,51.39857,0.062794786,5CN2,DRO_Cleistanthus _myrianthus_5CN2_Blue
DRO,A,4MO,Cleistanthus _myrianthus,SP3,Red,Cleistanthus _myrianthus_1CN2_A_Red,560.79733,34.15227,0.060899488,1CN2,DRO_Cleistanthus _myrianthus_1CN2_Red
DRO,A,4MO,Cleistanthus _myrianthus,SP3,Red,Cleistanthus _myrianthus_3CN2_A_Red,372.87738,23.39197,0.062733679,3CN2,DRO_Cleistanthus _myrianthus_3CN2_Red
DRO,A,4MO,Cleistanthus _myrianthus,SP3,Red,Cleistanthus _myrianthus_4CN2_A_Red,1434.31603,81.96453,0.057145377,4CN2,DRO_Cleistanthus _myrianthus_4CN2_Red
DRO,A,4MO,Cleistanthus _myrianthus,SP3,Red,Cleistanthus _myrianthus_5CN2_A_Red,640.4557,31.91925,0.049838342,5CN2,DRO_Cleistanthus _myrianthus_5CN2_Red
DRO,A,4MO,Cleistanthus _myrianthus,SP3,White,Cleistanthus _myrianthus_1CN2_A_White,474.52517,22.78524,0.048016926,1CN2,DRO_Cleistanthus _myrianthus_1CN2_White
DRO,A,4MO,Cleistanthus _myrianthus,SP3,White,Cleistanthus _myrianthus_3CN2_A_White,741.57099,40.824,0.055050697,3CN2,DRO_Cleistanthus _myrianthus_3CN2_White
DRO,A,4MO,Cleistanthus _myrianthus,SP3,White,Cleistanthus _myrianthus_4CN2_A_White,314.61009,18.49584,0.058789723,4CN2,DRO_Cleistanthus _myrianthus_4CN2_White
DRO,A,4MO,Cleistanthus _myrianthus,SP3,White,Cleistanthus _myrianthus_5CN2_A_White,446.04509,24.08959,0.054007074,5CN2,DRO_Cleistanthus _myrianthus_5CN2_White
DRO,A,4MO,Dysoxylum_sp.,SP2,Blue,Dysoxylum_sp._1CN2_A_Blue,1722.67332,79.62431,0.046221364,1CN2,DRO_Dysoxylum_sp._1CN2_Blue
DRO,A,4MO,Dysoxylum_sp.,SP2,Blue,Dysoxylum_sp._2CN2_A_Blue,1101.44817,43.29677,0.039308949,2CN2,DRO_Dysoxylum_sp._2CN2_Blue
DRO,A,4MO,Dysoxylum_sp.,SP2,Blue,Dysoxylum_sp._3CN2_A_Blue,963.3013,52.96234,0.054980036,3CN2,DRO_Dysoxylum_sp._3CN2_Blue
DRO,A,4MO,Dysoxylum_sp.,SP2,Blue,Dysoxylum_sp._4CN2_A_Blue,1460.2756,71.68927,0.049092973,4CN2,DRO_Dysoxylum_sp._4CN2_Blue
